སྔོག་པ་,བསྔོགས་པ་,བསྔོག་པ་,སྔོགས་,,,,KN
སྔོག་པ་,བསྔོགས་པ་,བསྔོག་པ་,སྔོགས་,TDC,,GT,
བསྔགས་པ་,བསྔགས་པ་,བསྔགས་པ་,བསྔགས་,TDC,PH,GT,KN
གཅི་བ་,གཅིས་པ་,གཅི་བ་,གཅིས་,,,,KN
གཅི་བ་,གཅིས་པ་,གཅི་བ་,གཅིས་,TDC,,,
གཅི་བ་,གཅིས་པ་༼བཅིས་པ་༽,གཅི་བ་༼བཅི་བ་༽,གཅི་༼གཅིས་༽,,,GT,
གཅིར་བ་,གཅིར་བ་,གཅིར་བ་,གཅིར་,TDC,,,
གཅུ་བ་,གཅུས་པ་,གཅུ་བ་,གཅུས་,TDC,,,KN
གཅུད་པ་,གཅུས་པ་,གཅུ་བ་,འཆུས་,,,GT,
གཅུར་བ་,གཅུར་བ་,གཅུར་བ་,ཆུར་,,,,KN
གཅུར་བ་,བཅུར་བ་,བཅུར་བ་,ཆིར་,TDC,,,
གཅེམ་པ་,བཅེམས་པ་,བཅེམ་པ་,གཅེམས་,,,GT,
གཅེར་བ་,བཅར༼ད༽་བ་,བཅར་བ་,གཅེར༼ད༽་,,,GT,
གཅེས་པ་,གཅེས་པ་,གཅེས་པ་,,TDC,PH,,
གཅེས་པ་,གཅེས་པ་,གཅེས་པ་,གཅེས་,TDC,PH,GT,KN
གཅོག་པ་,བཅག་པ་,གཅག་པ་,ཆོག་,TDC,PH,,
གཅོག་པ་,བཅག་པ་,གཅག་པ་,ཆོགས་,,,GT,KN
གཅོད་པ་,བཅད་པ་,གཅད་པ་,ཆོད་,,,,KN
གཅོད་པ་,བཅད་པ་,གཅད་པ་,ཆོད་,TDC,PH,GT,
གཅོམ་པ་,གཅོམས་པ་,གཅོམ་པ་,ཅོམས་,,,,KN
གཅོམ་པ་,བཅམ་པ་,གཅམ་པ་,གཅོམས་,,,GT,
གཅོམ་པ་,བཅམས་པ་,བཅམ་པ་,གཅོམས་,TDC,,,
གཅོར་བ་,བཅར་བ་,གཅར་བ་,གཅོར༼ད༽་,,,GT,
གཅོར་བ་,བཅར་བ་,གཅར་བ་,གཅོར་,TDC,,,KN
གཅོལ་བ་,གཅོལ་བ་,གཅོལ་བ་,གཅོལ་,TDC,,,
བཅིར་བ་,བཅིར་བ་,བཅིར་བ་,བཅིར་,,,,KN
བཅེམ་པ་,བཅེམས་པ་,བཅེམ་པ་,བཅེམས་,TDC,,,KN
བཅེར་བ་,བཅེར་བ་,བཅེར་བ,,TDC,,,
ལྕིགས་པ་,ལྕིགས་པ་,ལྕིགས་པ་,,TDC,,,
ལྕེབ་པ་,ལྕེབས་པ་,ལྕེབ་པ་,ལྕེབས་,TDC,,,KN
ལྕོགས་པ་,ལྕོགས་པ་,ལྕོགས་པ་,,TDC,,,
ལྕོགས་པ་,ལྕོགས་པ་,ལྕོགས་པ་,ལྕོགས་,,,GT,
ཆ་བ་,ཆས་པ་,ཆ་བ་,ཆས་,,,GT,
ཆག་པ་,ཆག་པ་,ཆག་པ་,,TDC,PH,,
ཆགས་པ་,ཆགས་པ་,ཆགས་པ་,,TDC,,,KN
ཆགས་པ་,ཆགས་པ་,ཆགས་པ་,ཆགས་,,PH,GT,
ཆས་པ་,ཆས་པ་,ཆས་པ་,,TDC,PH,,
ཆས་པ་,ཆས་པ་,ཆས་པ་,ཆས་,,,,KN
ཆུག་པ་,ཆུགས་པ་,ཆུག་པ་,ཆུགས་,,PH,GT,
ཆུད་པ་,ཆུད་པ་,ཆུད་པ་,,TDC,PH,,
ཆུབ་པ་,ཆུབ་པ་,ཆུབ་པ་,,TDC,,,
ཆེས་པ་,ཆེས་པ་,ཆེས་པ་,,TDC,,,
ཆོག་པ་,ཆོག་པ་,ཆོག་པ་,,TDC,,,
ཆོག་པ་,ཆོག་པ་,ཆོག་པ་,ཆོག་,,PH,GT,
ཆོད་པ་,ཆོད་པ་,ཆོད་པ་,ཆོད་,,PH,GT,
ཆོམ་པ་,ཆོམ་པ་,ཆོམ་པ་,,TDC,PH,,
མཆི་བ་,མཆིས་པ་,མཆི་བ་,,TDC,PH,,KN
མཆི་བ་,མཆིས་པ་,མཆི་བ་,མཆིས་,,,GT,
མཆིད་པ་,མཆིད་པ་,མཆིད་པ་,མཆིད་,,,,KN
མཆིས་པ་,མཆིས་པ་,མཆིས་པ་,,,,,KN
མཆིས་པ་,མཆིས་པ་,མཆིས་པ་,མཆིས་,,PH,GT,
མཆེད་པ་,མཆེད་པ་,མཆེད་པ་,,TDC,,,KN
མཆེད་པ་,མཆེད་པ་,མཆེད་པ་,མཆེད་,,PH,GT,
མཆོང་བ་,མཆོངས་པ,མཆོང་བ,མཆོངས་,TDC,,GT,
མཆོང་བ་,མཆོངས་པ་,མཆོང་བ་,མཆོངས་,,,,KN
མཆོད་པ་,མཆོད་པ་,མཆོད་པ་,མཆོད་,TDC,PH,GT,
མཆོར་བ་,མཆོར་བ་,མཆོར་བ་,མཆོར་,,,,KN
འཆག་པ་,བཅགས་པ་,གཅག་པ་,ཆོགས་,TDC,PH,,KN
འཆག་པ་,བཅགས་པ་,བཅག་པ་,ཆོགས་,,,GT,
འཆག་པ་,ཆག་པ་,འཆག་པ་,ཆག་,,,GT,
འཆགས་པ་,བཤགས་པ་,གཤགས་པ་,འཆགས་,,,GT,
འཆགས་པ་,བཤགས་པ་,བཤག་པ་,བཤོགས་,TDC,PH,,KN
འཆང་བ་,བཅངས་པ་,བཅང་བ་,ཆོངས་,,,,KN
འཆང་བ་,བཅངས་པ་,བཅང་བ་,ཆོངས་,TDC,PH,GT,
འཆད་པ་,ཆད་པ་,འཆད་པ་,,TDC,,,KN
འཆད་པ་,ཆད་པ་,འཆད་པ་,ཆད་,,PH,GT,
འཆད་པ་,བཤད་པ་,བཤད་པ་,ཤོད་,TDC,PH,GT,KN
འཆབ་པ་,བཅབས་པ་,བཅབ་པ་,འཆབས་,,,GT,
འཆབ་པ་,བཅབས་པ་,བཅབ་པ་,འཆོབས་,TDC,,,
འཆམ་པ་,འཆམས་པ་,འཆམ་པ་,འཆམས་,,,GT,
འཆམ་པ་,འཆམས་པ་,འཆམ་པ་,འཆོམས་,,,,KN
འཆམ་པ་,འཆམས་པ་,འཆམས་པ་,,,PH,,
འཆམས་པ་,འཆམས་པ་,འཆམས་པ་,,TDC,,,
འཆམས་པ་,འཆམས་པ་,འཆམས་པ་,འཆོམས་,TDC,PH,,
འཆའ་བ་,བཅས་པ་,བཅའ་བ,འཆོས་,TDC,PH,,
འཆའ་བ་,བཅས་པ་,བཅའ་བ་,,TDC,PH,,
འཆའ་བ་,བཅས་པ་,བཅའ་བ་,འཆའ་,,,GT,
འཆའ་བ་,བཅས་པ་,བཅའ་བ་,འཆོས་,,,,KN
འཆའ་བ་,འཆོས་,འཆའ་བ་,འཆོས་,TDC,PH,,
འཆར༼ད༽་བ་,ཤར་བ་,འཆར་བ་,ཤར༼ད༽་,,,GT,
འཆར་བ་,ཤར་བ་,འཆར་བ་,,TDC,PH,,KN
འཆལ༼ད༽་བ་,ཆལ་བ་,འཆལ་བ་,ཆལ༼ད༽་,,,GT,
འཆལ་བ་,ཆལ་བ་,འཆལ་བ་,ཆལ་,,PH,,
འཆལ་བ་,འཆལ་བ་,འཆལ་བ་,,TDC,,,KN
འཆི་བ་,ཤི་བ་,འཆི་བ་,,,,,KN
འཆི་བ་,ཤི་བ་,འཆི་བ་,,TDC,,,
འཆི་བ་,ཤི་བ་,འཆི་བ་,ཤི་,,PH,GT,
འཆིང་བ་,བཅིངས་པ་,བཅིང་བ་,ཆིངས་,TDC,PH,,KN
འཆིང་བ་,ཆིངས་པ་༼ཆིང་བ་༽,འཆིང་བ་,ཆིངས་,,,GT,
འཆིངས་པ་,བཅིངས་པ་,བཅིང་བ་,ཆིངས་,,,GT,
འཆིབ་པ་,བཅིབས་པ་,བཅིབ་པ་,ཆིབས་,TDC,PH,GT,KN
འཆིར༼ད༽་བ་,བཅིར་བ་,གཅིར་བ་,ཆིར༼ད༽་,,,GT,
འཆིར་བ་,བཅིར་བ་,བཅིར་བ་,ཆིར་,TDC,,,
འཆིར་བ་,ཆིར་བ་,བཆིར་བ་,ཆིར༼ད༽་,,,GT,
འཆུ་བ་,བཅུས་པ་,བཅུ་བ་,ཆུས་,TDC,,GT,KN
འཆུ་བ་,འཆུས་པ་,འཆུ་བ་,འཆུས་,,,GT,
འཆུག་པ་,འཆུགས་པ་,འཆུག་པ་,འཆུགས་,,PH,GT,
འཆུད་པ་,ཆུད་པ་,འཆུད་པ་,ཆུད་,,,GT,
འཆུན༼ད༽་པ་,ཆུན་པ་,འཆུན་པ་,ཆུན༼ད༽་,,,GT,
འཆུན་པ་,ཆུན་པ་,འཆུན་པ་,,TDC,,,
འཆུམ་པ་,འཆུམས་པ་,འཆུམ་པ་,,TDC,,,
འཆུམ་པ་,འཆུམས་པ་,འཆུམ་པ་,འཆུམས་,,,,KN
འཆུམས་པ་,ཆུམ་པ་,འཆུམ་པ་,ཆུམས་,TDC,,GT,
འཆུར༼ད༽་བ་,ཆུར་བ་,འཆུར་བ་,ཆུར༼ད༽་,,,GT,
འཆུས་པ་,འཆུས་པ་,འཆུས་པ་,,TDC,PH,,
འཆེ་བ་,ཆེས་པ་,འཆེ་བ་,ཆེས་,,,GT,
འཆེ་བ་,འཆེས་པ་,འཆེ་བ་,འཆེས་,TDC,,,KN
འཆེམ་པ་,ཆེམས་པ་,ཆེམ་པ་,ཆེམས་,,,GT,
འཆེར་བ་,འཅེར༼ད༽་བ་,བཅེར་བ་,འཆེར༼ད༽་,,,GT,
འཆེལ་བ་,ཆེལ༼ད༽་བ་,ཆེལ་བ་,འཆེལ༼ད༽་,,,GT,
འཆེལ་བ་,ཆེལ་བ་,ཆེལ་བ་,,,PH,,
འཆེལ་བ་,འཆེལ་བ་,འཆེལ་བ་,འཆེལ་,,,,KN
འཆེས་པ་,ཆེས་པ་,འཆེས་པ་,ཆེས་,,,GT,
འཆོམ་པ་,འཆམས་པ་༼ཆམས་པ་༽,འཆམ་པ་,འཆོམས་,,,GT,
འཆོར་བ་,ཤོར་བ་,འཆོར་བ་,,TDC,PH,,KN
འཆོར་བ་༼ཤོར་བ་༽,ཤོར༼ད༽་བ་,ཤོར་བ་,འཆོར༼ད༽་༼ཤོར༼ད༽་༽,,,GT,
འཆོལ༼ད༽་བ་,ཆོལ་བ་,འཆོལ་བ་,ཆོལ༼ད༽་,,,GT,
འཆོལ་བ་,བཅོལ༼ད༽་བ་,བཅོལ་བ་,ཆོལ༼ད༽་,,,GT,
འཆོལ་བ་,བཅོལ་བ་,བཅོལ་བ་,ཆོལ་,TDC,PH,,KN
འཆོལ་བ་,ཆོལ་བ་,འཆོལ་བ་,ཆོལ་,,PH,,
འཆོལ་བ་,འཆོལ་བ་,འཆོལ་བ་,,TDC,,,
འཆོས་པ་,བཅོས་པ་,བཅོ་བ་,ཆོས་,,,GT,
འཆོས་པ་,བཅོས་པ་,བཅོས་པ་,ཆོས་,TDC,PH,,KN
འཆོས་པ་,བཟོས་པ་,བཟོ་བ་,ཆོས་,,,GT,
མཇལ་བ་,མཇལ༼ད༽་བ་,མཇལ་བ་,མཇལ༼ད༽་,,,GT,
མཇལ་བ་,མཇལ་བ་,མཇལ་བ་,མཇལ་,,PH,,
མཇལ་བ་,མཇལ་བ་,མཇལ་བ་,མཇོལ་,TDC,,,KN
མཇེད་པ་,མཇེད་པ་,མཇེད་པ་,,,PH,,
མཇེད་པ་,མཇེད་པ་,མཇེད་པ་,མཇེད་,,,GT,
འཇག་པ་,འཇགས་པ་,འཇག་པ་,འཇགས་,,,GT,
འཇགས་པ་,གཅགས་པ་,གཅག་པ་,འཇགས་,,,GT,
འཇགས་པ་,འཇགས་པ་,འཇགས་པ་,,TDC,,,
འཇང་བ་,འཇང་བ་,འཇང་བ་,,TDC,,,
འཇབ་པ་,འཇབས་པ་,འཇབ་པ་,འཇོབས་,TDC,,,
འཇའ་བ་,འཇས་པ་,འཇའ་བ་,,TDC,,,
འཇར་བ་,འཇར༼ད༽་བ་,འཇར་བ་,འཇར༼ད༽་,,,GT,
འཇར་བ་,འཇར་བ་,འཇར་བ་,,TDC,,,
འཇལ་བ་,བཅལ་བ་,གཞལ་བ་,འཇལ༼ད༽་,,,GT,
འཇལ་བ་,བཅལ་བ་,གཞལ་བ་,འཇལ་,,PH,,
འཇལ་བ་,བཅལ་བ་,གཞལ་བ་,འཇོལ་,TDC,,,KN
འཇིག་པ་,ཞིག་པ་,འཇིག་པ་,,TDC,,,
འཇིག་པ་,ཞིག་པ་,འཇིག་པ་,ཞིགས་,,PH,,
འཇིག་པ་,བཤིག་པ་,གཞིག་པ་,ཤིགས་,,PH,GT,
འཇིག་པ་,བཤིག་པ་,བཤིག་པ་,ཤིག་,TDC,,,
འཇིགས་པ་,འཇིགས་པ་,འཇིགས་པ་,,TDC,,,KN
འཇིགས་པ་,འཇིགས་པ་,འཇིགས་པ་,འཇིགས་,TDC,PH,GT,
འཇིབ་པ་,གཞིབས་པ་,གཞིབ་པ་,འཇིབས་,TDC,,,
འཇིབ་པ་,བཞིབས་པ་,གཞིབ་པ་,འཇིབས་,,,,KN
འཇིལ་བ་,བཅིལ་བ་,གཞིལ་བ་,ཆིལ་,TDC,,,KN
འཇིལ་བ་,བཅིལ་བ་,གཞིལ་བ་,འཇིལ༼ད༽་,,,GT,
འཇིལ་བ་,འཇིལ་བ་,འཇིལ་བ་,,TDC,,,
འཇུ་བ་,འཇུས་པ་,འཇུ་བ་,འཇུས་,TDC,,,KN
འཇུ་བ་,ཞུ་བ་,འཇུ་བ་,,TDC,,,
འཇུག་པ་,བཅུག་པ་,གཞུག་པ་,ཆུག་,TDC,PH,GT,
འཇུག་པ་,བཅུག་པ་,གཞུག་པ་,ཆུགས་,,,,KN
འཇུག་པ་,ཞུགས་པ་,འཇུག་པ་,ཞུགས་,TDC,PH,,
འཇུག་པ་,ཞུགས་པ་,གཞུག་པ་,,,,,KN
འཇུན་པ་,བཅུན་པ་,གཅུན་པ་,གཅུན༼ད༽་,,,GT,
འཇུན་པ་,བཅུན་པ་,གཅུན་པ་,ཆུན་,TDC,,,KN
འཇུམ་པ་,བཅུམ་པ་,གཅུམ་པ་,འཇུམས་,,,GT,
འཇུམ་པ་,བཅུམ་པ་,གཞུམ་པ་,ཆུམ་,TDC,,,
འཇུམ་པ་༼འཇུམས་པ་༽,བཅུམ་པ་,གཞུམ་པ་,ཆུམ་,,PH,,
འཇུར་བ་,བཅུར་བ་,གཅུར་བ་,ཆུར་,TDC,PH,,
འཇུར་བ་,བཅུར་བ་,གཅུར་བ་,འཇུར༼ད༽་,,,GT,
འཇེབས་པ་,འཇེབས་པ་,འཇེབས་པ་,,TDC,,,
འཇོ་བ་,བཞོས་པ་,བཞོ་བ་,འཇོས་,TDC,,,
འཇོ་བ་,བཞོས་པ་,བཞོ་བ་,ཞོས་,,,,KN
འཇོག་པ་,བཞག་པ་,གཞག་པ་,ཞོག་,TDC,PH,,KN
འཇོག་པ་,བཞོགས་པ་,གཞོག་པ་,ཞོགས་,TDC,,,
འཇོང་བ་,འཇངས་པ་,འཇང་བ་,འཇོངས་,TDC,,,
འཇོམས་པ་,བཅོམ་པ་,གཞོམ་པ་,ཆོམ་,TDC,PH,,
འཇོམས་པ་,བཅོམ་པ་,གཞོམ་པ་,ཆོམས་,,,GT,KN
འཇོལ་བ་,འཇོལ་བ་,འཇོལ་བ་,,TDC,,,
རྗིད་པ་,རྗིད་པ་,རྗིད་པ་,རྗིད་,,,GT,
རྗུད་པ་,རྗུད་པ་,རྗུད་པ་,རྗུད་,,,GT,
རྗེ་བ་,བརྗེས་པ་,བརྗེ་བ་,རྗེས་,TDC,PH,,KN
རྗེད་པ་,རྗེད་པ་,རྗེད་པ་,རྗེད་,,,GT,
རྗེད་པ་,བརྗེད་པ་,བརྗེད་པ་,རྗེད་,TDC,PH,,KN
རྗོད་པ་,བརྗོད་པ་,བརྗོད་པ་,རྗོད་,,,,KN
རྗོད་པ་,བརྗོད་པ་,བརྗོད་པ་,རྗོད་,TDC,PH,GT,
བརྗིད་པ་,བརྗིད་པ་,བརྗིད་པ་,,TDC,,,
བརྗིད་པ་,བརྗིད་པ་,བརྗིད་པ་,བརྗིད་,TDC,PH,GT,
བརྗེ་བ་,བརྗེས་པ་,བརྗེ་བ་,བརྗེས་,,,GT,
བརྗེད་པ་,བརྗེད་པ,བརྗེད་པ་,,TDC,PH,,
བརྗེད་པ་,བརྗེད་པ,བརྗེད་པ་,བརྗེད་,,,GT,
བརྗེད་པ་,བརྗེད་པ་,བརྗེད་པ་,,,,,KN
ཉ་བ་,ཉ་བ་,ཉ་བ་,,TDC,,,
ཉན་པ་,ཉན༼ད༽་པ་,ཉན་པ་,ཉོན༼ད༽་,,,GT,
ཉན་པ་,མཉན་པ་,མཉན་པ་,ཉོན་,TDC,PH,,KN
ཉམས་པ་,ཉམས་པ་,ཉམས་པ་,,,,,KN
ཉམས་པ་,ཉམས་པ་,ཉམས་པ་,,TDC,PH,,
ཉམས་པ་,ཉམས་པ་,ཉམས་པ་,ཉམས་,,,GT,
ཉར་བ་,ཉར༼ད༽་བ་,ཉར་བ་,ཉར༼ད༽་,,,GT,
ཉར་བ་,ཉར་བ་,ཉར་བ་,ཉོར་,TDC,,,KN
ཉལ་བ་,ཉལ༼ད༽་བ་,ཉལ་བ་,ཉོལ༼ད༽་,,,GT,
ཉལ་བ་,ཉལ་བ་,ཉལ་བ་,ཉོལ་,TDC,,,KN
ཉིལ་བ་,ཉིལ༼ད༽་བ་,ཉིལ་བ་,ཉིལ༼ད༽་,,,GT,
ཉིལ་བ་,ཉིལ་བ་,ཉིལ་བ་,,TDC,,,
ཉུག་པ་,ཉུགས་པ་,ཉུག་པ་,ཉུགས་,TDC,PH,GT,KN
ཉུལ་བ་,ཉུལ༼ད༽་བ་,ཉུལ་བ་,ཉུལ༼ད༽་,TDC,,GT,
ཉུལ་བ་,ཉུལ་བ་,ཉུལ་བ་,ཉུལ་,TDC,,,
ཉེ་བ་,ཉེ་བ་,ཉེ་བ་,,,PH,,
ཉེ་བ་,ཉེ་བ་,ཉེ་བ་,ཉེ་,,,GT,
ཉེད་པ་,ཉེད་པ་,ཉེད་པ་,ཉེད་,TDC,,,
ཉེན་པ་,ཉེན༼ད༽་པ་,ཉེན་པ་,ཉེན༼ད༽་,,,GT,
ཉེན་པ་,ཉེན་པ་,ཉེན་པ་,,TDC,,,
ཉེས་པ་,ཉེས་པ་,ཉེས་པ་,,TDC,PH,,
ཉེས་པ་,ཉེས་པ་,ཉེས་པ་,ཉེས་,,,GT,KN
ཉོ་བ་,ཉོས་པ་,ཉོ་བ་,ཉོས་,,,,KN
ཉོ་བ་,ཉོས་པ་,ཉོ་བ་,ཉོས་,TDC,PH,GT,
ཉོག་པ་,ཉོགས་པ་,ཉོག་པ་,ཉོགས་,,PH,GT,
ཉོབ་པ་,ཉོབ་པ་,ཉོབ་པ་,,TDC,,,
ཉོབ་པ་,ཉོབ་པ་༼ཉོབས་པ་༽,ཉོབ་པ་,ཉོབ་༼ཉོབས་པ་༽,,,GT,
ཉོར་བ་,ཉོར༼ད༽་བ་,ཉོར་བ་,ཉོར༼ད༽་,,,GT,
གཉིད་པ་,གཉིད་པ་,གཉིད་པ་,,TDC,,,
གཉུལ་བ་,གཉུལ༼ད༽་བ་,གཉུལ་བ་,གཉུལ༼ད༽་,,,GT,
གཉུལ་བ་,གཉུལ་བ་,གཉུལ་བ་,གཉུལ་,TDC,,,KN
གཉེག་པ་,གཉགས་པ་,གཉག་པ་,གཉེགས་,,,GT,
གཉེར་བ་,གཉེར༼ད༽་བ་,གཉེར་བ་,གཉེར༼ད༽་,,,GT,
གཉེར་བ་,གཉེར་བ་,གཉེར་བ་,གཉེར་,TDC,PH,,KN
གཉོག་པ་,གཉགས་པ་,གཉག་པ་,གཉོགས་,,,,KN
གཉོག་པ་,གཉགས་པ་,གཉག་པ་,གཉོགས་,TDC,,,
མཉན་པ་,མཉན༼ད༽་པ་,མཉན་པ་,མཉན༼ད༽་,,,GT,
མཉན་པ་,མཉན་པ་,མཉན་པ་,མཉན་,,PH,,
མཉམ་པ་,མཉམ་པ་,ཉམ་པ་,,,,,KN
མཉམ་པ་,མཉམ་པ་,མཉམ་པ་,མཉམ་,,,GT,
མཉེད་པ་,མཉེས་པ་,མཉེ་བ་,མཉེས་,TDC,,,KN
མཉེལ་བ་,མཉེལ༼ད༽་བ་,མཉེལ་བ་,མཉེལ༼ད༽་,,,GT,
མཉེལ་བ་,མཉེལ་བ་,མཉེལ་བ་,,TDC,,,KN
མཉེས་པ་,མཉེས་པ་,མཉེས་པ་,,TDC,PH,,
མཉེས་པ་,མཉེས་པ་,མཉེས་པ་,མཉེས་,,,GT,KN
རྙ་བ་,བརྙས་པ་,བརྙ་བ་,རྙོས་,TDC,PH,GT,
རྙན་པ་,བརྙན༼ད༽་པ་,བརྙན་པ་,རྙན༼ད༽་,,,GT,
རྙན་པ་,བརྙན་པ་,བརྙན་པ་,རྙོན་,TDC,,,
རྙས་པ་,བརྙས་པ་,བརྙས་པ་,རྙས་,,PH,GT,
རྙིང་བ་,བརྙིངས་པ་,བརྙིང་བ་,རྙིངས་,,,GT,
རྙིད་པ་,རྙིད་པ་,རྙིད་པ་,,TDC,,,KN
རྙེད་པ་,རྙེད་པ་,རྙེད་པ་,,,,,KN
རྙེད་པ་,རྙེད་པ་,རྙེད་པ་,,TDC,,,
རྙེད་པ་,བརྙེས་པ་,བརྙེད་པ་,རྙེས་,,PH,GT,
རྙོག་པ་,བརྙོགས་པ་,བརྙོག་པ་,,,PH,,
རྙོག་པ་,བརྙོགས་པ་,བརྙོག་པ་,རྙོགས་,,,GT,
རྙོང་བ་,བརྙངས་པ་,བརྙང་བ་,རྙོངས་,TDC,,GT,KN
རྙོང་བ་,བརྙོངས་པ་,བརྙོང་བ་,རྙོངས་,,,GT,
རྙོབ་པ་,རྙོབ་པ་,རྙོབ་པ་,,TDC,,,
རྙོབ་པ་,བརྙབས་པ་,བརྙབ་པ་,རྙོབས་,,,GT,
སྙག་པ་,བསྙགས་པ་,བསྙག་པ་,སྙགས་,,PH,GT,
སྙད་པ་,བསྙད་པ་,བསྙད་པ་,སྙད་,,,GT,
སྙམ་པ་,སྙམ་པ་,སྙམ་པ་,,TDC,,,KN
སྙམ་པ་,སྙམ་པ་,སྙམ་པ་,སྙམ་,,,GT,
སྙམ་པ་,སྙམས་པ་,སྙམ་པ་,,,PH,,
སྙལ༼ད༽་བ་,བསྙལ༼ད༽་བ་,བསྙལ་བ་,སྙལ༼ད༽་,,,GT,
སྙིག་པ་,བསྙིགས་པ་,བསྙིག་པ་,སྙིགས་,TDC,,GT,KN
སྙིལ་བ་,བསྙིལ༼ད༽་བ་,བསྙིལ་བ་,སྙིལ༼ད༽་,,,GT,
སྙིལ་བ་,བསྙིལ་བ་,བསྙིལ་བ་,སྙིལ་,TDC,,,
སྙིལ་བ་,བསྙིལད་པ་,བསྙིལ་བ་,སྙིལ་,,,,KN
སྙུག་པ་,བསྙུགས་པ་,བསྙུག་པ་,སྙུགས་,TDC,,GT,KN
སྙུང་བ་,བསྙུངས་པ་,བསྙུང་བ་,,TDC,,,
སྙུང་བ་,བསྙུངས་པ་,བསྙུང་བ་,སྙུངས་,TDC,,GT,KN
སྙུན་པ་,བསྙུན༼ད༽་པ་,བསྙུན་པ་,སྙུན༼ད༽་,,,GT,
སྙུན་པ་,བསྙུན་པ་,བསྙུན་པ་,,TDC,,,
སྙུན་པ་,བསྙུནད་པ་,བསྙུན་པ་,,,,,KN
སྙུལ་བ་,བསྙུལ༼ད༽་བ་,བསྙུལ་བ་,སྙུལ༼ད༽་,,,GT,
སྙེ་བ་,བསྙེས་པ་,བསྙེ་བ་,སྙེས་,TDC,,GT,KN
སྙེག་པ་,བསྙེགས་པ་,བསྙེག་པ་,སྙེགས་,,,,KN
སྙེག་པ་,བསྙེགས་པ་,བསྙེག་པ་,སྙེགས་,TDC,PH,GT,
སྙེང་བ་,བསྙེངས་པ་,བསྙེང་བ་,,TDC,,,
སྙེང་བ་,བསྙེངས་པ་,བསྙེང་བ་,སྙེངས་,,,GT,
སྙེན་པ་,བསྙེན༼ད༽་པ་,བསྙེན་པ་,སྙེན༼ད༽་,,,GT,
སྙེན་པ་,བསྙེན་པ་,བསྙེན་པ་,སྙེན་,TDC,,,
སྙེན་པ་,བསྙེནད་པ་,བསྙེན་པ་,སྙེན་,,,,KN
སྙེམ་པ་,བསྙམས་པ་,བསྙེམ་པ་,སྙེམས་,,,,KN
སྙེམ་པ་,བསྙེམས་པ་,བསྙེམ་པ་,,TDC,,,
སྙེམས་པ་,བསྙེམས་པ་,བསྙེམ་པ་,སྙེམས་,,,GT,
སྙེར་བ་,བསྙེར༼ད༽་བ་,བསྙེར་བ་,སྙེར༼ད༽་,,,GT,
སྙེར་བ་,བསྙེར་བ་,བསྙེར་བ་,སྙེར་,TDC,,,
སྙེར་བ་,བསྙེརད་པ་,བསྙེར་བ་,སྙེར་,,,,KN
སྙེལ་བ་,བསྙེལ༼ད༽་བ་,བསྙེལ་བ་,སྙེལ༼ད༽་,,,GT,
སྙོག་པ་,བསྙགས་པ་,བསྙག་པ་,སྙོགས་,TDC,,,
སྙོག་པ་,བསྙོགས་པ་,བསྙོག་པ་,སྙོགས་,TDC,,,KN
སྙོད་པ་,བསྙད་པ་,བསྙད་པ་,སྙོད་,,,,KN
སྙོད་པ་,བསྙད་པ་,བསྙད་པ་,སྙོད་,TDC,PH,,
སྙོད་པ་,བསྙོད་པ་,བསྙོད་པ་,སྙོད་,TDC,,GT,KN
སྙོན་པ་,བསྙོན༼ད༽་པ་,བསྙོན་པ་,སྙོན༼ད༽་,,,GT,
སྙོན་པ་,བསྙོན་པ་,བསྙོན་པ་,སྙོན་,TDC,PH,,
སྙོན་པ་,བསྙོནད་པ་,བསྙོན་པ་,སྙོན་,,,,KN
སྙོབ་པ་,བསྙབས་པ་,བསྙབ་པ་,སྙོབས་,TDC,,GT,
སྙོབ་པ་,བསྙབས་པ་,བསྙམ་པ་,སྙོབས་,,,,KN
སྙོམ་པ་,བསྙམས་པ་,བསྙབ་པ་,སྙོམས་,,,,KN
སྙོམ་པ་,བསྙམས་པ་,བསྙམ་པ་,སྙོམས་,TDC,PH,,
སྙོམས་པ་,བསྙམས་པ་,བསྙམ་པ་,སྙོམས་,,,GT,
སྙོར་བ་,བསྙོར༼ད༽་བ་,བསྙོར་བ་,སྙོར༼ད༽་,,,GT,
སྙོར་བ་,བསྙོར་བ་,བསྙོར་བ་,སྙོར་,TDC,,,KN
སྙོལ་བ་,བསྙལ༼ད༽་བ་,བསྙལ་བ་,སྙོལ༼ད༽་,,,GT,
སྙོལ་བ་,བསྙལ་བ་,བསྙལ་བ་,སྙོལ་,TDC,,,
སྙོལ་བ་,བསྙལད་པ་,བསྙལ་བ་,སྙོལ་,,,,KN
བརྙས་པ་,བརྙས་པ་,བརྙས་པ་,བརྙས་,TDC,,,KN
བརྙེས་པ་,བརྙེས་པ་,རྙེས་པ་,བརྙེས་,,,,KN
བརྙེས་པ་,བརྙེས་པ་,བརྙེས་པ་,,TDC,,,
བརྙོག་པ་,བརྙོགས་པ་,བརྙོག་པ་,,TDC,,,
བསྙེལ་བ་,བསྙེལ་བ་,བསྙེལ་བ་,,TDC,,,KN
གཏམ་པ་,གཏམས་པ་,གཏམ་པ་,གཏོམས་,,,,KN
གཏམ་པ་,གཏམས་པ་,གཏམ་པ་,གཏོམས་,TDC,,,
