སྙིག་པ་,བསྙིགས་པ་,བསྙིག་པ་,སྙིགས་,TDC,,GT
སྙིལ་བ་,བསྙིལ་བ་,བསྙིལ་བ་,སྙིལ་,TDC,,
སྙིལ་བ་,བསྙིལ༼ད༽་བ་,བསྙིལ་བ་,སྙིལ༼ད༽་,,,GT
སྙུག་པ་,བསྙུགས་པ་,བསྙུག་པ་,སྙུགས་,TDC,,GT
སྙུང་བ་,བསྙུངས་པ་,བསྙུང་བ་,སྙུངས་,TDC,,GT
སྙུང་བ་,བསྙུངས་པ་,བསྙུང་བ་,,TDC,,
སྙུན་པ་,བསྙུན་པ་,བསྙུན་པ་,,TDC,,
སྙུན་པ་,བསྙུན༼ད༽་པ་,བསྙུན་པ་,སྙུན༼ད༽་,,,GT
སྙུལ་བ་,བསྙུལ༼ད༽་བ་,བསྙུལ་བ་,སྙུལ༼ད༽་,,,GT
སྙེ་བ་,བསྙེས་པ་,བསྙེ་བ་,སྙེས་,TDC,,GT
སྙེག་པ་,བསྙེགས་པ་,བསྙེག་པ་,སྙེགས་,TDC,PH,GT
སྙེང་བ་,བསྙེངས་པ་,བསྙེང་བ་,,TDC,,
སྙེང་བ་,བསྙེངས་པ་,བསྙེང་བ་,སྙེངས་,,,GT
སྙེན་པ་,བསྙེན་པ་,བསྙེན་པ་,སྙེན་,TDC,,
སྙེན་པ་,བསྙེན༼ད༽་པ་,བསྙེན་པ་,སྙེན༼ད༽་,,,GT
སྙེམ་པ་,བསྙེམས་པ་,བསྙེམ་པ་,,TDC,,
སྙེམས་པ་,བསྙེམས་པ་,བསྙེམ་པ་,སྙེམས་,,,GT
སྙེར་བ་,བསྙེར་བ་,བསྙེར་བ་,སྙེར་,TDC,,
སྙེར་བ་,བསྙེར༼ད༽་བ་,བསྙེར་བ་,སྙེར༼ད༽་,,,GT
སྙེལ་བ་,བསྙེལ༼ད༽་བ་,བསྙེལ་བ་,སྙེལ༼ད༽་,,,GT
སྙོག་པ་,བསྙོགས་པ་,བསྙོག་པ་,སྙོགས་,TDC,,
